"","player_id","Name","DoB","Position","Club","Division","Nationality","EU National","Contract Start","Contract End","Transfer Value","Pref. Foot","Left Foot","Right Foot","Height","Weight","All-time Apps","All-time Gls","Current Ability","Potential Ability","Corners","Crossing","Dribbling","Finishing","First Touch","Free Kicks","Heading","Long Shots","Long Throws","Marking","Passing","Penalties","Tackling","Technique","Aggression","Anticipation","Bravery","Composure","Concentration","Decisions","Determination","Flair","Leadership","Off the Ball","Positioning","Teamwork","Vision","Work Rate","Acceleration","Agility","Balance","Jumping Reach","Natural Fitness","Pace","Stamina","Strength","Versatility","Temperament","Sportsmanship","Professionalism","Pressure","Loyalty","Injury Proneness","Important Matches","Dirtiness","Controversy","Consistency","Ambition","Adaptability","Throwing","Rushing out Tendency","Reflexes","Punching Tendency","One on Ones","Kicking","Handling","Eccentricity","Communication","Command of Area","Aerial Reach"
"3887",13169787,"Mohamed Mustafa","2/19/1996 (27 years old)","GK","Al-Merreikh Omdurman","Sudanese Premier League","SUD","No","1/5/2019","6/30/2024","$10K - $100K","Right","Fairly Strong","Very Strong","6'4""","178 lbs","-","-",97,105,3,3,3,1,7,7,1,3,1,2,12,3,3,7,6,8,11,6,14,10,13,2,9,3,14,9,8,8,10,9,6,11,14,11,8,7,11,10,10,13,10,11,12,7,13,6,20,11,11,8,12,14,15,11,12,13,5,12,10,8
"3888",64046252,"Jaser Hamed","6/26/1999 (23 years old)","ST (C)","Hidd","Bahrain Premier League","SUD","No","9/1/2019","6/30/2025","$0 - $26K","Right","Reasonable","Very Strong","6'2""","174 lbs","-","-",77,105,5,2,13,13,9,6,13,6,2,4,6,8,2,13,8,9,2,9,7,6,5,13,11,13,7,6,7,7,13,12,4,9,8,13,8,6,10,16,9,11,11,11,5,5,6,2,13,10,19,3,3,2,3,3,1,3,1,1,3,2
"3889",13151047,"Mohamed Abdelmoniem","7/1/1990 (32 years old)","AM (C), ST (C)","Al-Ahli Khartoum","Sudanese Premier League","SUD","No","7/1/2019","6/30/2024","$5K - $50K","Right","Fairly Strong","Very Strong","5'9""","152 lbs","-","-",92,105,5,8,9,14,8,7,13,8,3,8,10,4,7,13,11,10,4,11,8,14,6,12,6,13,9,9,7,10,13,11,9,7,11,11,10,6,12,10,6,11,10,11,6,6,13,8,13,9,16,1,2,2,2,1,4,3,3,3,1,2
"3890",23228086,"Muhd Syafiq Ahmad","6/28/1995 (27 years old)","AM (L), ST (C)","Johor DT","Malaysian Super League","MAS","No","1/1/2023","11/30/2023","$0 - $12K","Left","Very Strong","Reasonable","5'9""","147 lbs","96","22",74,88,6,10,11,10,12,5,8,3,1,5,7,2,1,9,12,6,3,8,6,9,6,10,13,8,6,5,10,7,12,12,6,4,12,12,11,10,11,10,11,10,10,13,11,5,8,7,17,14,19,3,1,1,1,3,3,2,2,3,3,3
"3891",13148143,"Bakri Al-Madina","11/30/1987 (35 years old)","AM (R), ST (C)","Al-Ahli Wad Medani","Sudanese Lower Division","SUD","No","1/26/2023","6/30/2024","$0","Right","Reasonable","Very Strong","6'1""","167 lbs","-","-",80,105,8,10,10,15,15,8,8,5,2,5,12,5,8,12,10,11,4,6,5,15,15,10,11,11,8,9,11,10,9,10,7,14,12,10,9,6,11,14,4,12,9,13,8,11,13,8,12,9,19,4,2,1,3,1,1,1,3,2,2,2
"3892",13169779,"Abuaagla Ahmed","3/11/1993 (30 years old)","DM, M (C)","Al-Hilal Omdurman","Sudanese Premier League","SUD","No","6/14/2021","6/30/2025","$20K - $190K","Left","Very Strong","Reasonable","5'10""","156 lbs","-","-",103,105,7,4,7,9,11,8,7,11,7,14,11,7,14,9,9,13,5,10,9,9,13,7,12,9,12,9,9,13,14,14,9,8,10,14,14,7,11,10,6,12,11,10,13,1,5,2,16,12,18,3,2,1,3,2,1,3,3,1,1,2
"3893",13150994,"Ali Maki Elrayah","11/25/1989 (33 years old)","D (C)","Al-Hilal Port Sudan","Sudanese Premier League","SUD","No","6/14/2021","6/30/2024","$0","Right","Reasonable","Very Strong","6'4""","185 lbs","-","-",80,105,4,3,2,1,8,1,11,5,1,12,7,1,14,7,6,11,9,8,6,14,6,5,10,7,9,7,6,8,10,6,8,15,8,8,11,6,13,19,8,9,11,10,11,13,11,3,11,13,17,4,2,1,1,2,4,1,2,2,3,1
"3894",13159139,"El-Tahir El-Haj Sadoumba","10/5/1989 (33 years old)","M (C)","Kober SC","Sudanese Premier League","SUD","No","7/1/2018","6/30/2024","$0","Right","Reasonable","Very Strong","6'0""","163 lbs","-","-",82,105,6,7,3,8,14,7,4,9,4,12,14,2,8,9,13,10,4,9,8,12,15,5,12,10,7,8,14,12,9,11,8,6,13,9,7,5,16,20,13,12,12,11,10,4,15,7,13,11,7,3,3,2,2,2,1,1,4,2,2,2
"3895",2000150747,"Osman Mukhtar","6/13/2000 (22 years old)","AM (LC)","Al-Hilal Omdurman","Sudanese Premier League","SUD","No","7/1/2021","6/30/2025","$0","Left","Very Strong","Weak","5'5""","127 lbs","-","-",83,105,5,10,14,10,12,7,7,4,7,7,11,5,9,14,12,7,3,9,8,11,5,13,6,6,7,8,8,13,13,12,8,3,15,13,10,3,14,17,4,11,10,13,11,13,11,1,12,11,10,3,4,2,2,3,4,4,2,3,1,1
"3896",2000166828,"Milyardo Asrat","11/1/2005 (17 years old)","AM (RL)","Hapoel Tel-Aviv","Israeli Premier League","SUD","No","6/13/2022","5/31/2025","$35K - $350K","Right","Weak","Very Strong","5'11""","149 lbs","-","-",57,104,7,10,14,11,12,6,6,2,6,3,12,4,5,12,14,8,4,4,7,11,7,11,2,12,5,7,8,8,11,13,4,10,13,9,8,4,13,16,2,11,10,11,12,4,5,8,7,12,14,2,1,3,2,3,2,3,1,2,1,3
"3897",2000199231,"Yasir Mozamil","1/1/1992 (31 years old)","AM (R), ST (C)","Al-Hilal Omdurman","Sudanese Premier League","SUD","No","7/1/2020","6/30/2025","Not for Sale","Right","Reasonable","Very Strong","5'9""","154 lbs","-","-",104,104,6,9,7,14,14,8,10,9,5,8,10,7,7,13,5,12,5,7,9,12,8,15,5,13,7,9,8,9,14,12,9,5,8,13,14,6,11,12,5,10,9,12,12,10,7,7,11,12,11,2,3,3,3,3,3,1,1,3,1,2
"3898",13151132,"Nizar Hamid","10/3/1988 (34 years old)","DM, M (C)","Al-Ahli Khartoum","Sudanese Premier League","SUD","No","7/1/2022","6/30/2024","$0","Right","Fairly Strong","Very Strong","5'10""","165 lbs","-","-",80,103,7,7,5,8,14,7,7,5,1,7,14,1,13,12,5,10,8,9,8,14,4,5,7,8,14,8,8,12,7,8,8,5,12,8,11,9,11,17,6,13,11,11,12,10,14,8,16,10,10,1,3,1,3,3,3,3,2,2,2,1
"3899",2000299200,"Musa Ali Hussein","1/1/2006 (17 years old)","AM (LC)","Al-Merreikh Omdurman","Sudanese Premier League","SUD","No","6/12/2023","6/30/2025","$0","Right","Reasonable","Very Strong","5'10""","145 lbs","-","-",65,103,6,10,11,9,13,5,5,7,5,5,11,2,7,13,10,4,6,3,6,11,14,13,7,7,4,6,6,10,13,12,6,3,12,9,5,3,11,13,1,13,12,13,7,17,10,1,11,12,14,1,2,2,3,4,2,2,1,1,3,3
"3900",13159158,"Samawal Merghani","10/22/1991 (31 years old)","D (RC)","Al-Ahli Khartoum","Sudanese Premier League","SUD","No","4/1/2022","6/30/2024","$28K - $275K","Right","Reasonable","Very Strong","5'11""","174 lbs","-","-",96,102,7,12,7,9,11,4,11,8,9,15,11,8,14,9,10,11,10,11,10,13,18,5,11,7,13,10,7,11,8,10,11,7,14,9,15,15,17,14,8,11,11,10,5,18,5,1,13,12,20,3,2,1,2,1,3,3,2,3,3,1
"3901",15048831,"David Rowley","2/6/1990 (33 years old)","M/AM (C)","Pahang","Malaysian Super League","MAS","No","1/1/2023","11/30/2024","$1K - $12K","Right","Reasonable","Very Strong","6'2""","163 lbs","173","18",75,88,7,7,9,9,11,7,7,7,1,9,8,7,5,10,15,8,8,10,8,11,11,9,11,8,9,8,11,13,9,12,8,11,7,12,12,5,11,18,10,9,11,9,5,13,9,7,12,12,19,3,1,1,1,1,2,3,2,2,3,1
"3902",12006811,"Akram El Hadi Salem","2/27/1987 (36 years old)","GK","Al-Nsour","Sudanese Lower Division","SUD","No","6/12/2023","6/30/2024","$0","Right","Weak","Very Strong","6'1""","169 lbs","-","-",76,102,4,2,1,3,5,7,1,2,3,2,11,3,1,6,15,10,10,8,10,14,8,3,4,3,9,8,7,7,9,14,6,9,13,9,6,6,9,16,8,11,11,11,7,8,13,3,9,10,18,6,7,9,6,7,10,14,5,11,11,9
"3903",2000164271,"Samer Danglo","8/21/2005 (17 years old)","D (C)","Al-Wahda (UAE)","UAE Professional League","SUD","No","6/13/2022","6/30/2025","$22K - $220K","Right","Reasonable","Very Strong","6'1""","158 lbs","-","-",55,101,5,7,4,7,10,2,8,5,5,11,10,3,12,5,12,10,9,10,10,7,1,5,6,7,8,6,7,10,10,8,10,13,12,9,9,7,10,12,5,11,12,12,5,9,12,8,19,11,16,1,1,1,1,2,2,2,2,2,4,1
"3904",13169786,"Hamza Dawood","6/28/1998 (24 years old)","D (RC)","Al-Merreikh Omdurman","Sudanese Premier League","SUD","No","6/28/2018","6/30/2025","$0","Right","Reasonable","Very Strong","6'1""","174 lbs","-","-",89,100,6,12,8,4,10,3,10,8,8,9,10,6,13,7,7,10,9,10,7,14,6,5,3,8,13,9,6,10,15,14,10,9,9,13,6,9,12,11,7,12,12,13,9,7,8,7,10,13,8,2,1,2,3,2,3,2,1,2,3,1
"3905",13169774,"Waleed Bakhit Hamed","11/11/1998 (24 years old)","ST (C)","Al-Hilal Omdurman","Sudanese Premier League","SUD","No","4/12/2022","6/30/2025","$0","Right Only","Weak","Very Strong","5'11""","165 lbs","-","-",87,100,7,5,14,14,10,7,14,5,1,6,8,10,4,11,5,9,5,13,6,12,16,12,10,14,5,7,8,8,14,14,8,7,7,14,12,7,12,20,7,12,13,10,12,11,6,1,11,9,18,1,3,1,2,1,1,2,3,1,1,2
"3906",89061783,"Abo Eisa","1/5/1996 (27 years old)","M/AM (L)","Bradford City","Sky Bet League Two","SUD","No","7/1/2021","6/30/2024","$2.5K - $24K","Right","Fairly Strong","Very Strong","5'11""","152 lbs","185","48",83,100,8,9,11,10,10,5,7,11,2,4,9,12,3,10,2,10,8,8,7,7,8,17,1,12,5,9,10,9,14,11,13,6,6,14,8,5,10,13,9,12,7,12,11,4,1,2,4,10,8,1,1,3,3,1,2,1,2,1,4,2
"3907",13159159,"Moaaz Abdelraheem","4/25/1989 (34 years old)","AM (R), ST (C)","Al-Amal","Sudanese Premier League","SUD","No","7/1/2022","6/30/2024","$0","Right","Fairly Strong","Very Strong","6'0""","167 lbs","-","-",90,100,8,9,8,14,12,8,11,8,1,6,14,8,3,10,9,8,6,8,9,14,2,9,5,11,8,8,7,10,11,11,9,9,12,10,9,7,13,11,10,11,9,9,8,12,5,8,11,10,11,1,2,4,3,1,3,3,2,1,1,3
"3908",2000265986,"Allaeldeen Fathy","8/7/2004 (18 years old)","D (R)","Al-Dahra","UAE Second Division","SUD","No","7/1/2022","-","$0","Right","Reasonable","Very Strong","5'8""","143 lbs","9","1",50,100,4,12,5,2,11,2,7,7,7,7,8,1,13,6,9,6,8,8,7,8,16,7,7,7,7,8,6,8,8,14,8,6,14,12,8,6,12,19,11,12,10,10,6,4,12,3,9,10,8,3,1,2,2,3,3,3,2,2,3,3
"3909",2000088905,"Dhiya Mahjoub","5/30/1995 (28 years old)","M/AM (C)","Al-Merreikh Omdurman","Sudanese Premier League","SUD","No","6/15/2020","6/30/2025","$0","Right","Reasonable","Very Strong","5'5""","127 lbs","-","-",89,100,6,3,7,9,14,7,7,8,6,8,12,2,12,11,6,9,6,9,6,14,17,10,7,9,11,8,14,13,13,10,8,2,12,12,11,2,12,11,7,11,10,8,9,12,10,4,12,8,7,3,2,3,1,3,3,1,2,3,2,2
"3910",13234071,"Mohamed Eldai","10/26/1998 (24 years old)","ST (C)","Al-Ahli Shendi","Sudanese Premier League","SUD","No","1/1/2023","6/30/2024","$0","Right","Strong","Very Strong","5'10""","156 lbs","-","-",85,100,6,7,6,11,13,6,13,7,2,4,7,6,4,11,8,10,3,8,6,12,1,11,6,13,5,6,5,8,13,12,6,7,13,13,12,6,9,13,10,13,10,10,5,4,7,6,10,10,19,2,1,3,2,2,3,1,1,2,1,2
"3911",2000112342,"Mohamed El-Rasheed","1/1/1994 (29 years old)","DM, M (C)","Al-Merreikh Omdurman","Sudanese Premier League","SUD","No","6/15/2020","6/30/2025","$45K - $425K","Right","Fairly Strong","Very Strong","6'1""","169 lbs","-","-",98,100,6,7,8,9,10,7,7,11,7,9,13,7,8,8,10,11,5,7,9,12,5,5,11,9,8,9,12,12,13,13,9,12,17,13,13,9,13,14,9,10,9,10,11,2,12,5,14,12,16,2,2,3,2,3,1,1,1,1,2,3
"3912",23136982,"Muhd Nazmi Faiz Mansor","8/16/1994 (28 years old)","DM, M (C)","Johor DT","Malaysian Super League","MAS","No","1/1/2023","11/30/2023","$0 - $9K","Right","Reasonable","Very Strong","5'5""","132 lbs","148","13",71,88,6,6,3,6,13,6,6,9,3,7,9,4,11,12,9,8,8,8,8,12,4,13,10,7,8,8,6,11,13,13,8,3,15,13,8,1,14,15,10,9,13,9,12,5,11,8,11,11,8,2,1,3,2,2,3,2,1,1,3,2
"3913",2000307851,"Moumen Esam","11/23/2000 (22 years old)","D (C), DM","Hay al-Arab","Sudanese Premier League","SUD","No","4/8/2022","6/30/2024","$0","Right","Fairly Strong","Very Strong","6'0""","165 lbs","-","-",76,100,3,4,4,7,6,6,9,9,5,11,8,1,14,8,8,10,8,9,8,12,4,5,8,7,14,8,7,12,12,12,7,9,11,10,11,6,13,19,9,12,11,12,8,9,8,1,11,12,14,1,3,3,1,3,3,3,1,1,3,3
"3914",2000115024,"Roman Angot","3/2/2001 (22 years old)","M (C), AM (RLC)","Bahlingen","German Regional Division Southwest","LAO","Yes","7/1/2020","6/30/2024","$0","Right","Reasonable","Very Strong","5'9""","147 lbs","31","-",74,94,7,9,7,11,8,6,7,6,2,7,10,5,8,13,6,5,6,9,4,13,12,12,1,6,8,8,10,12,14,14,8,4,10,14,7,5,14,12,11,10,10,13,6,14,6,3,10,8,8,3,1,2,3,1,3,2,2,3,3,3
"3915",23149455,"Soukaphone Vongchiengkham","3/9/1992 (31 years old)","M (R), AM (RLC)","Trat","Thai League","LAO","No","7/19/2022","6/30/2024","$0","Right","Reasonable","Very Strong","5'1""","119 lbs","100","6",74,81,5,7,13,11,10,8,7,9,5,3,10,7,4,11,14,9,10,8,8,9,4,13,5,14,3,9,10,8,13,12,5,6,11,12,9,4,8,19,9,12,8,11,6,11,7,6,10,10,10,1,1,1,1,1,3,2,2,1,1,2
"3916",64046097,"Bounphachan Bounkong","11/29/2000 (22 years old)","AM (C)","Young Elephant","Laotian Premier League","LAO","No","6/15/2020","12/31/2023","$0","Right","Reasonable","Very Strong","5'7""","136 lbs","43","32",51,70,3,1,6,7,7,2,4,5,3,4,7,3,2,9,8,2,6,7,4,12,10,10,4,9,6,5,12,10,12,12,5,1,14,12,5,1,11,10,11,11,11,12,11,11,5,6,12,10,12,3,2,1,1,2,2,1,1,4,3,1
"3917",23352537,"Phoutthasay Khochalern","12/29/1995 (27 years old)","M/AM (C)","Ezra FC","Laotian Premier League","LAO","No","5/16/2023","12/31/2023","$2K - $6K","Right","Reasonable","Very Strong","5'5""","132 lbs","88","4",64,67,6,6,7,7,8,6,5,6,1,7,6,3,4,9,15,5,3,5,7,7,14,8,2,8,7,7,12,8,14,14,7,5,13,14,13,5,13,20,11,13,11,10,5,5,8,1,9,11,10,2,3,1,2,1,1,3,1,2,1,2
"3918",13203783,"Djihad Bizimana","12/12/1996 (26 years old)","DM, M (C)","KMSK Deinze","Belgian Challenger Pro League","RWA","No","7/1/2021","6/30/2024","$26K - $275K","Right","Reasonable","Very Strong","5'11""","169 lbs","60","-",103,115,9,9,9,9,11,8,10,8,11,11,11,6,12,10,8,11,12,12,11,11,12,5,5,12,10,14,9,14,12,12,13,12,15,13,12,14,14,12,12,8,12,11,6,9,11,4,11,12,7,3,2,1,3,4,3,3,1,1,1,3
"3919",93065020,"York Rafael","3/17/1999 (24 years old)","D/WB/M/AM (L)","Gefle IF","Swedish First Division Elite","RWA","Yes","1/1/2023","12/31/2024","$28K - $275K","Left Only","Very Strong","Weak","5'10""","165 lbs","190","22",93,115,10,10,10,9,11,7,6,7,7,7,8,9,7,11,10,8,9,10,10,9,10,12,10,11,8,10,9,10,13,12,11,7,13,13,12,11,18,7,9,9,9,7,7,7,8,5,11,12,12,2,1,2,3,1,2,1,2,2,2,1
"3920",13176658,"Ange Mutsinzi","11/15/1997 (25 years old)","D (C), DM","Jerv","Norwegian First Division","RWA","No","2/8/2023","12/31/2024","$0 - $140K","Right Only","Weak","Very Strong","6'4""","171 lbs","48","-",93,115,4,7,9,8,10,7,13,7,5,12,8,7,12,7,14,13,12,10,11,9,3,10,7,9,12,11,7,11,13,12,11,13,15,12,11,12,10,14,10,11,9,11,10,12,10,6,8,13,8,1,2,1,3,2,3,3,3,2,2,2
"3921",13109472,"Emery Bayisenge","11/2/1994 (28 years old)","D (C)","Gor Mahia","Kenyan Premier Division","RWA","No","7/1/2022","6/30/2024","$16K - $160K","Right","Reasonable","Very Strong","6'0""","163 lbs","13","3",95,110,3,1,1,1,8,1,9,6,7,13,6,1,13,5,10,13,10,8,8,13,6,5,7,7,13,7,4,8,13,13,8,9,17,13,13,8,12,18,13,9,11,9,10,15,5,8,14,9,7,1,1,1,1,2,2,1,2,2,2,4
"3922",13167679,"Ernest Sugira","3/27/1991 (32 years old)","ST (C)","Al-Wahda (SYR)","Syrian Premier League","RWA","No","8/10/2022","6/30/2024","$35K - $350K","Right Only","Weak","Very Strong","6'3""","180 lbs","4","-",105,110,5,7,12,15,11,7,13,11,1,5,10,13,1,11,8,15,3,13,13,12,10,13,12,14,6,8,7,9,12,10,13,14,13,13,10,14,9,19,12,13,12,8,11,1,10,3,10,10,7,2,2,1,1,3,2,3,2,3,1,2
"3923",8650181,"Mohd Amri Yahyah","1/21/1981 (42 years old)","M (C), ST (C)","Sabah","Malaysian Super League","MAS","No","1/1/2023","11/30/2024","$0","Right","Reasonable","Very Strong","5'8""","154 lbs","217","44",58,87,5,6,3,12,13,5,10,6,1,6,4,5,1,11,5,10,5,10,6,10,14,12,15,12,4,6,12,5,10,6,3,6,13,10,12,8,11,14,11,15,13,11,4,11,11,1,15,14,10,3,3,2,2,3,2,3,2,1,1,3
"3924",2000123074,"Lague Byiringiro","10/25/2000 (22 years old)","AM (RL), ST (C)","Sandvikens IF","Swedish First Division North","RWA","No","1/26/2023","12/31/2026","$0 - $110K","Right","Weak","Very Strong","6'1""","167 lbs","11","4",84,110,5,6,12,12,11,6,9,9,5,5,6,8,7,11,10,8,10,11,10,10,12,9,6,11,6,6,6,6,13,13,9,13,12,12,11,9,7,12,12,12,12,7,5,14,6,5,11,12,12,1,2,3,2,1,1,3,2,3,3,2
"3925",13147219,"Daddy Birori","12/12/1990 (32 years old)","M/AM (R), ST (C)","Vita Club","DR Congo Premier Division B","RWA","No","8/1/2022","6/30/2024","$14K - $140K","Right Only","Weak","Very Strong","6'0""","165 lbs","44","20",90,110,7,11,11,15,15,5,11,9,9,6,11,9,6,15,7,9,5,12,10,10,14,13,12,14,8,10,9,11,9,13,8,10,15,11,8,7,14,13,11,11,9,8,7,2,6,6,14,12,17,1,1,1,2,1,3,1,1,1,2,2
"3926",2000278145,"Hesbon Rutonesha","5/10/2002 (21 years old)","DM, M (C)","Police FC","Rwandan Premier Division","RWA","No","1/25/2023","6/30/2024","$0","Right","Fairly Strong","Very Strong","5'7""","143 lbs","-","-",70,108,6,6,5,5,13,4,6,8,1,4,13,6,10,9,6,7,8,7,3,13,5,5,6,6,7,8,13,8,12,9,4,1,14,10,6,6,13,16,12,12,12,10,9,13,9,2,18,13,14,3,3,3,3,3,2,3,3,2,3,3
"3927",8750479,"Jean-Pierre Ishimwe","6/16/2002 (20 years old)","GK","APR FC","Rwandan Premier Division","RWA","No","7/1/2020","6/30/2025","$1.5K - $14K","Right","Reasonable","Very Strong","6'2""","174 lbs","-","-",82,108,2,1,3,1,1,7,1,1,3,3,9,1,2,4,6,8,5,6,13,14,4,3,3,2,9,8,7,6,7,15,8,14,14,6,1,6,12,18,11,9,11,10,6,5,10,8,14,10,8,10,9,14,11,8,13,13,5,7,6,14
"3928",2000029963,"Glen Habimana","11/13/2001 (21 years old)","ST (C)","Rosport","Luxembourg National Division","RWA","Yes","8/2/2022","6/30/2026","$2.5K - $24K","Right Only","Weak","Very Strong","6'1""","171 lbs","29","4",83,108,7,7,14,9,14,5,14,6,3,6,8,5,1,13,5,10,8,14,7,8,13,13,6,7,8,13,8,13,13,13,11,12,15,10,8,9,10,10,12,13,13,9,5,7,6,2,20,12,11,1,3,2,3,1,2,2,1,1,1,2
"3929",2000208403,"Hakim Sahabo","6/16/2005 (17 years old)","AM (R), ST (C)","LOSC","Ligue 1 Uber Eats","RWA","Yes","7/1/2021","6/30/2025","$7K - $70K","Right Only","Weak","Very Strong","6'0""","158 lbs","-","-",75,107,8,11,12,13,14,4,12,5,7,6,12,2,5,11,11,8,5,7,6,11,5,15,6,7,7,8,9,9,13,10,8,8,15,12,8,7,8,17,10,13,13,9,6,8,7,3,8,7,15,1,3,2,1,1,3,3,3,3,3,1
"3930",2000278650,"Elisa Byiringiro","5/11/2004 (19 years old)","M/AM (L)","Kiyovu","Rwandan Premier Division","RWA","No","7/1/2021","6/30/2025","$0","Left","Very Strong","Reasonable","6'1""","160 lbs","-","-",60,106,4,8,11,9,11,5,4,6,5,5,8,1,7,11,14,5,2,5,2,11,2,14,9,8,5,6,5,7,13,13,6,13,14,13,8,3,13,11,12,10,13,11,7,11,12,8,12,9,15,1,3,3,1,1,2,1,1,3,1,3
"3931",2000159873,"Fiacre Ntwari","9/25/1999 (23 years old)","GK","AS Kigali","Rwandan Premier Division","RWA","No","7/1/2022","6/30/2025","$40K - $130K","Right","Fairly Strong","Very Strong","6'1""","174 lbs","-","-",90,105,4,2,2,2,5,5,1,1,2,3,8,3,3,6,5,9,13,8,8,13,6,2,11,3,10,8,7,6,11,13,3,9,8,7,1,5,9,13,9,11,13,10,9,4,8,3,12,10,10,11,12,13,5,10,13,13,5,8,13,13
"3932",13183065,"Abdul Rwatubyaye","10/23/1996 (26 years old)","D (C)","Rayon Sports","Rwandan Premier Division","RWA","No","6/30/2022","6/30/2024","$100K - $300K","Right","Reasonable","Very Strong","6'1""","176 lbs","56","7",95,105,5,6,9,5,9,7,13,7,6,11,10,4,12,10,10,13,13,12,11,9,9,4,5,5,12,13,8,13,13,12,10,13,14,14,15,13,5,10,9,10,8,7,5,5,6,6,8,12,9,1,1,1,1,1,1,1,1,1,1,1
"3933",2000214957,"Bonheur Mugisha","1/1/2000 (23 years old)","DM, M (C)","APR FC","Rwandan Premier Division","RWA","No","7/1/2021","6/30/2025","$0","Right","Reasonable","Very Strong","6'3""","176 lbs","-","-",82,105,6,5,5,7,13,5,6,6,6,8,13,4,12,13,7,9,8,8,8,12,12,5,6,8,10,8,9,12,13,12,8,14,12,12,7,6,13,20,11,14,11,10,12,16,5,3,9,12,12,2,2,2,3,3,1,2,1,2,1,2
"3934",23258400,"Muhd Nor Azam Abdul Azih","1/3/1995 (28 years old)","M (C)","Pahang","Malaysian Super League","MAS","No","1/1/2023","11/30/2024","$0 - $95K","Right","Fairly Strong","Very Strong","5'5""","132 lbs","164","10",77,87,6,4,5,4,13,6,5,12,4,8,12,2,8,9,10,6,11,8,5,11,9,5,11,8,6,8,12,12,13,13,5,4,14,13,13,6,13,14,13,10,10,9,12,14,11,1,9,10,17,2,2,3,3,1,1,1,3,1,3,2
"3935",13117786,"Meddie Kagere","10/10/1986 (36 years old)","ST (C)","Fountain Gate FC","Tanzanian Mainland Premier Division","RWA","No","8/4/2022","6/30/2024","$0 - $12K","Right","Weak","Very Strong","5'11""","165 lbs","165","79",92,105,7,8,9,12,12,7,13,10,8,4,9,11,4,11,14,12,13,12,11,12,16,11,14,13,6,11,10,13,10,10,14,13,17,10,12,14,10,10,18,14,13,11,10,12,12,6,9,10,12,2,3,3,2,2,2,3,4,4,1,3
"3936",13203786,"Abeddy Biramahire","10/4/1998 (24 years old)","AM (RL), ST (C)","UD Songo","Mozambican Premier Division","RWA","No","2/15/2023","12/31/2023","$0 - $40K","Right","Weak","Very Strong","5'10""","149 lbs","5","1",85,104,5,9,12,8,9,5,6,11,3,4,11,5,6,8,8,6,8,7,7,10,7,8,1,11,6,7,4,12,13,13,13,3,12,13,8,4,10,12,9,13,9,11,11,7,12,6,12,12,14,1,2,4,1,2,2,1,1,1,1,2
"3937",13148053,"Fitina Omborenga","5/20/1996 (27 years old)","D (RL), WB (R)","APR FC","Rwandan Premier Division","RWA","No","7/1/2020","6/30/2025","$45K - $130K","Right","Reasonable","Very Strong","6'1""","167 lbs","35","1",91,103,7,11,8,5,8,3,9,7,8,9,8,5,12,9,13,10,10,9,9,11,15,5,10,7,12,10,7,10,14,14,10,10,12,14,14,7,17,10,13,12,10,14,12,8,9,4,11,11,11,3,1,1,2,2,2,2,2,2,1,1
"3938",18007268,"Jean-Paul Lutula","10/4/1984 (38 years old)","AM (L), ST (C)","Africa FC Bruxelles","Brabant Provincial Division (Wal)","RWA","Yes","7/1/2022","-","$0","Left Only","Very Strong","Weak","5'11""","176 lbs","191","73",90,103,10,8,10,12,11,10,12,11,8,5,10,12,9,10,7,12,4,11,11,11,11,7,7,8,7,10,10,10,13,10,12,11,16,13,13,12,14,20,10,8,11,12,11,12,8,12,10,10,7,1,3,3,3,3,2,2,2,4,3,3
"3939",48044025,"Bryan Ngwabije","5/30/1998 (25 years old)","D (RC)","Andrézieux-Bouthéon FC","French National 2 - A","RWA","Yes","7/25/2022","6/30/2024","$60K - $180K","Right Only","Weak","Very Strong","6'2""","180 lbs","64","-",87,103,7,13,7,3,6,4,12,4,7,11,7,9,11,7,13,11,12,10,10,10,12,5,8,8,11,10,7,11,10,9,11,11,11,10,10,14,13,17,12,11,12,11,10,11,12,3,11,12,19,2,1,1,1,3,3,2,1,3,3,1
"3940",2000277718,"Keddy Nsamzimfura","8/1/2003 (19 years old)","AM (RLC)","APR FC","Rwandan Premier Division","RWA","No","7/1/2021","6/30/2025","$0","Right","Reasonable","Very Strong","5'10""","154 lbs","-","-",69,102,5,6,9,7,13,5,5,4,3,2,11,6,7,12,6,7,4,10,6,11,5,12,12,6,4,6,7,10,13,13,6,7,8,13,8,3,9,18,11,10,8,13,11,12,8,5,10,9,9,3,4,1,3,1,3,3,3,3,2,1
"3941",2000278157,"Pascal Iradukunda","4/26/2005 (18 years old)","AM (RLC)","Rayon Sports","Rwandan Premier Division","RWA","No","7/1/2022","6/30/2025","$0","Right","Reasonable","Very Strong","6'1""","158 lbs","-","-",70,101,6,10,12,11,11,6,6,8,1,6,12,1,6,9,8,8,8,7,5,10,9,9,7,9,5,7,9,12,13,13,7,7,14,13,7,4,11,18,12,13,12,11,8,12,7,6,9,11,12,2,1,4,3,1,2,1,3,1,3,2
"3942",13109470,"Yannick Mukunzi","10/2/1995 (27 years old)","M/AM (C)","Sandvikens IF","Swedish First Division North","RWA","No","1/14/2020","11/30/2024","$18K - $190K","Right","Reasonable","Very Strong","6'2""","171 lbs","72","4",89,100,8,10,10,7,11,7,6,7,6,9,10,7,9,11,7,10,9,11,11,11,12,8,7,9,10,11,11,11,13,12,10,14,13,12,12,10,8,11,11,12,12,11,17,8,6,7,13,12,14,1,3,1,3,1,2,2,3,1,3,3
